step,timestamp,split,vibration_rms,temperature_c,current_a,speed_rpm,acoustic_db,pressure_kpa
290,2026-07-01T15:04:50,history,1.04638,63.19534,170.13336,1258.34192,62.62515,397.87564
291,2026-07-01T15:04:51,history,1.31373,63.93613,171.50968,1248.77127,62.15788,393.62136
292,2026-07-01T15:04:52,history,1.69625,70.64948,166.92513,1271.56838,65.76718,421.78651
293,2026-07-01T15:04:53,history,1.19101,64.22633,164.50844,1230.16747,59.67392,397.95107
294,2026-07-01T15:04:54,history,1.25241,64.31304,172.50967,1254.08046,62.29473,395.86986
295,2026-07-01T15:04:55,history,1.54941,68.07041,163.59824,1211.36636,60.85168,403.2905
296,2026-07-01T15:04:56,history,1.03174,71.62882,158.80414,1232.10123,64.5385,419.77358
297,2026-07-01T15:04:57,history,1.46913,68.7143,163.64845,1212.59507,59.79112,406.81071
298,2026-07-01T15:04:58,history,1.50128,65.0477,168.52429,1237.46176,62.28215,397.7553
299,2026-07-01T15:04:59,history,1.47867,71.71708,164.02928,1242.55769,65.97675,422.53742
300,2026-07-01T15:05:00,history,1.39532,72.7747,161.71861,1241.03802,63.66826,424.74815
301,2026-07-01T15:05:01,history,1.29311,69.8702,169.91972,1278.25717,60.62985,411.28022
302,2026-07-01T15:05:02,history,1.22957,64.38623,166.03566,1232.42823,61.38014,393.75428
303,2026-07-01T15:05:03,history,1.42303,70.94599,162.60261,1249.39108,64.05508,424.74269
304,2026-07-01T15:05:04,history,1.54593,70.18347,163.94561,1271.2437,61.66793,420.65631
305,2026-07-01T15:05:05,history,1.49488,67.7558,160.17252,1210.66198,58.93022,404.53599
306,2026-07-01T15:05:06,history,1.55958,69.58051,166.04831,1262.30832,61.91888,414.10134
307,2026-07-01T15:05:07,history,1.08393,68.67513,174.62786,1275.77668,59.34597,404.39004
308,2026-07-01T15:05:08,history,1.46559,58.12835,164.9839,1268.92958,62.98317,414.68399
309,2026-07-01T15:05:09,history,0.87997,65.3816,169.56139,1243.23642,60.45665,394.65691
310,2026-07-01T15:05:10,history,0.91705,67.79779,174.2627,1259.42362,59.58756,399.21786
311,2026-07-01T15:05:11,history,1.59794,71.36415,168.71217,1267.96547,63.85226,417.76606
312,2026-07-01T15:05:12,history,1.42424,70.346,169.74777,1263.08354,60.36967,416.64294
313,2026-07-01T15:05:13,history,1.19045,69.04045,170.82475,1274.80228,59.72985,409.86572
314,2026-07-01T15:05:14,history,1.62843,71.65107,162.8812,1261.23714,63.66171,416.25794
315,2026-07-01T15:05:15,history,1.08566,65.6801,169.97516,1240.99227,60.79919,394.96732
316,2026-07-01T15:05:16,history,1.57048,58.61711,159.06762,1247.91806,63.09184,420.99391
317,2026-07-01T15:05:17,history,1.42546,71.23548,158.87378,1251.75002,65.10659,425.19364
318,2026-07-01T15:05:18,history,1.35548,68.71871,162.66576,1208.11981,57.88686,404.23729
319,2026-07-01T15:05:19,history,1.09776,63.47703,171.00128,1254.07585,63.15686,397.128
320,2026-07-01T15:05:20,history,1.0542,67.79611,171.18955,1260.06778,59.98453,407.49264
321,2026-07-01T15:05:21,history,1.71757,71.25005,164.5588,1265.23393,63.90375,418.3065
322,2026-07-01T15:05:22,history,1.12426,70.14025,156.446,1207.99119,60.56327,414.20971
323,2026-07-01T15:05:23,history,1.03133,62.45494,173.0737,1264.80882,62.54953,395.22677
324,2026-07-01T15:05:24,history,1.23177,64.8467,170.05139,1248.94906,63.76123,397.64805
325,2026-07-01T15:05:25,history,1.54854,71.81111,164.89861,1278.16897,63.04937,418.95988
326,2026-07-01T15:05:26,history,1.55001,71.5254,167.18489,1266.72229,61.28917,414.28767
327,2026-07-01T15:05:27,history,0.87805,60.92304,176.31236,1265.59037,64.25886,394.47569
328,2026-07-01T15:05:28,history,1.4292,64.26015,171.61226,1245.78234,61.97037,393.84123
329,2026-07-01T15:05:29,history,1.52389,71.69621,163.45034,1256.08708,64.22638,421.97902
330,2026-07-01T15:05:30,history,1.08277,68.28168,170.40836,1271.58875,61.16434,400.97901
331,2026-07-01T15:05:31,history,1.54752,58.40903,189.3555,1462.00136,62.70344,422.21671
332,2026-07-01T15:05:32,history,0.96268,72.13437,180.91747,1451.19345,65.43083,421.79504
333,2026-07-01T15:05:33,history,1.54021,57.73117,191.83414,1479.91284,61.85003,415.68769
334,2026-07-01T15:05:34,history,1.10152,72.43072,186.31567,1451.90605,63.85359,424.83672
335,2026-07-01T15:05:35,history,1.39468,70.28547,188.30145,1429.61564,58.68262,407.70744
336,2026-07-01T15:05:36,history,1.39103,70.91853,199.07644,1503.60887,61.70407,410.40653
337,2026-07-01T15:05:37,history,1.061,60.90772,197.32379,1493.30906,65.26165,404.73276
338,2026-07-01T15:05:38,history,1.11855,64.3436,200.27762,1471.31504,62.73494,392.82384
339,2026-07-01T15:05:39,history,1.40832,71.03275,191.74828,1469.38118,66.18028,423.29974
340,2026-07-01T15:05:40,history,1.12084,71.43707,189.60413,1450.59102,64.19583,423.52571
341,2026-07-01T15:05:41,history,1.05838,72.71658,189.76918,1456.45338,64.20172,421.84511
342,2026-07-01T15:05:42,history,1.28237,68.68591,200.5527,1493.23816,61.0159,409.23586
343,2026-07-01T15:05:43,history,1.40695,71.25654,197.66249,1485.70355,61.58042,413.06648
344,2026-07-01T15:05:44,history,1.40544,69.97576,201.70473,1498.03976,60.70333,408.9224
345,2026-07-01T15:05:45,history,0.99452,70.6338,187.03719,1426.7058,61.16932,414.39299
346,2026-07-01T15:05:46,history,1.60949,66.45439,196.92365,1447.74697,59.44105,400.03872
347,2026-07-01T15:05:47,history,1.70974,58.42285,188.07761,1463.97998,61.13241,414.46962
348,2026-07-01T15:05:48,history,0.90059,71.79207,184.89189,1437.40745,64.14919,419.66195
349,2026-07-01T15:05:49,history,1.26717,69.71862,189.0722,1424.80726,60.10345,408.23056
350,2026-07-01T15:05:50,history,1.27064,64.95749,202.4096,1481.25778,62.32155,396.05126
351,2026-07-01T15:05:51,history,1.64103,71.80621,196.44924,1496.00496,63.38444,417.67552
352,2026-07-01T15:05:52,history,1.60799,65.98859,197.22857,1452.61908,58.29369,395.7514
353,2026-07-01T15:05:53,history,0.95073,60.48384,200.86521,1499.37932,65.2135,399.12213
354,2026-07-01T15:05:54,history,1.14324,59.13356,186.93765,1431.13787,58.50972,424.17895
355,2026-07-01T15:05:55,history,1.29837,71.85122,189.11517,1456.53344,65.70501,424.96366
356,2026-07-01T15:05:56,history,0.89075,72.33308,183.9756,1424.23061,63.86796,423.1501
357,2026-07-01T15:05:57,history,1.65319,71.76757,192.47474,1483.83273,64.29903,418.40784
358,2026-07-01T15:05:58,history,1.42478,70.12646,201.92708,1503.20288,61.19821,412.10764
359,2026-07-01T15:05:59,history,1.3882,64.63542,199.06857,1444.98213,64.89757,404.40781
360,2026-07-01T15:06:00,history,1.34279,70.99443,189.05284,1466.73055,65.50012,422.97009
361,2026-07-01T15:06:01,history,1.45324,71.55201,189.90401,1466.89938,65.03724,420.1218
362,2026-07-01T15:06:02,history,1.64127,65.54249,190.84508,1443.38184,59.56161,396.99498
363,2026-07-01T15:06:03,history,1.13832,71.45303,188.50676,1427.30362,61.90718,409.83619
364,2026-07-01T15:06:04,history,1.03963,71.33005,188.47236,1431.75386,65.02238,418.67971
365,2026-07-01T15:06:05,history,0.94596,72.95782,186.51926,1458.69407,63.60824,422.4786
366,2026-07-01T15:06:06,history,1.54736,71.7711,192.47159,1468.97677,63.02221,422.32554
367,2026-07-01T15:06:07,history,1.43444,70.83166,192.10609,1474.63247,64.52712,423.63272
368,2026-07-01T15:06:08,history,0.95616,71.34321,185.83241,1447.27217,65.20981,421.35577
369,2026-07-01T15:06:09,history,1.05726,58.81353,186.3268,1424.08486,60.26647,421.54849
370,2026-07-01T15:06:10,history,1.61661,66.4526,196.72528,1439.47135,60.69713,398.54898
371,2026-07-01T15:06:11,history,1.61861,66.32658,198.1986,1443.22464,58.84046,401.04291
372,2026-07-01T15:06:12,history,1.08318,58.71063,199.558,1492.29005,65.87318,404.84319
373,2026-07-01T15:06:13,history,1.20838,62.46802,195.85979,1475.61877,61.06527,395.62418
374,2026-07-01T15:06:14,history,1.59159,58.39275,190.82704,1473.5778,63.10368,417.46895
375,2026-07-01T15:06:15,history,1.44129,58.75621,196.42673,1486.38874,65.28967,418.56463
376,2026-07-01T15:06:16,history,1.54973,72.42959,190.87351,1472.16028,65.78379,422.31761
377,2026-07-01T15:06:17,history,1.58073,67.24046,193.49134,1444.31588,59.07019,396.64241
378,2026-07-01T15:06:18,history,1.57788,66.51563,191.86084,1438.78586,59.10854,397.52075
379,2026-07-01T15:06:19,history,0.86717,60.97779,186.2981,1426.71308,58.66598,416.58536
380,2026-07-01T15:06:20,history,0.88555,61.22419,200.78545,1499.59922,64.98546,400.2297
381,2026-07-01T15:06:21,history,1.29047,72.36196,191.00648,1457.05877,64.73167,423.25682
382,2026-07-01T15:06:22,history,0.91333,71.28753,185.60068,1440.01347,63.72586,416.17478
383,2026-07-01T15:06:23,history,1.59393,66.04602,202.85791,1470.93423,65.81848,399.63653
384,2026-07-01T15:06:24,history,1.65745,65.77562,198.2935,1460.83002,65.02513,398.08879
385,2026-07-01T15:06:25,history,0.96895,72.17967,185.11219,1442.97853,64.77222,423.10554
386,2026-07-01T15:06:26,history,1.38588,62.63253,194.68966,1440.9676,61.8895,407.80274
387,2026-07-01T15:06:27,history,1.37649,59.28717,193.73346,1493.25702,64.40481,414.77737
388,2026-07-01T15:06:28,history,1.60521,67.43288,195.25821,1433.02766,59.35161,403.27997
389,2026-07-01T15:06:29,history,0.88869,70.98974,199.78143,1498.08815,60.33426,399.47498
390,2026-07-01T15:06:30,history,0.94017,71.59167,197.67078,1493.51233,60.61352,400.24736
391,2026-07-01T15:06:31,history,1.20384,62.83001,200.40722,1472.4446,61.60614,392.77359
392,2026-07-01T15:06:32,history,1.24991,64.14218,200.35349,1482.56024,64.84739,395.09212
393,2026-07-01T15:06:33,history,1.34749,63.34372,198.93298,1474.34589,61.6499,391.91586
394,2026-07-01T15:06:34,history,1.50011,65.51938,197.8626,1452.26037,60.6535,397.51706
395,2026-07-01T15:06:35,history,0.92644,70.91343,188.29688,1430.29828,61.55634,417.37914
396,2026-07-01T15:06:36,history,1.7156,66.51651,196.06391,1441.78158,59.14416,400.55211
397,2026-07-01T15:06:37,history,1.47347,69.69444,189.05529,1423.80596,58.78786,404.53034
398,2026-07-01T15:06:38,history,1.43739,59.02282,184.371,1441.4545,59.84469,420.85898
399,2026-07-01T15:06:39,history,1.6328,66.70598,200.85018,1471.30161,67.2224,400.84142
400,2026-07-01T15:06:40,history,0.9978,60.32343,191.02384,1422.97791,61.24944,417.75861
401,2026-07-01T15:06:41,history,1.19903,62.15379,199.89773,1483.40798,62.7335,394.26026
402,2026-07-01T15:06:42,history,1.24937,69.30349,204.19572,1493.03351,63.25489,394.02801
403,2026-07-01T15:06:43,history,1.21003,70.21688,189.9734,1430.39163,61.68991,411.27649
404,2026-07-01T15:06:44,history,1.58565,58.92455,187.74629,1451.32571,61.94796,422.04788
405,2026-07-01T15:06:45,history,0.92042,60.56705,204.63378,1498.71295,65.2559,400.06225
406,2026-07-01T15:06:46,history,1.16876,72.28345,185.46145,1453.20287,64.35325,424.73245
407,2026-07-01T15:06:47,history,1.63855,67.37131,201.16808,1479.23157,64.85659,396.89646
408,2026-07-01T15:06:48,history,1.44046,64.17956,195.47029,1449.51559,63.24522,405.35127
409,2026-07-01T15:06:49,history,1.32916,62.60567,193.91923,1437.36122,63.39901,406.43596
410,2026-07-01T15:06:50,history,1.36159,68.5602,192.85792,1427.26615,58.80849,408.06963
411,2026-07-01T15:06:51,history,0.91668,71.36521,200.08471,1491.58785,60.52042,400.56604
412,2026-07-01T15:06:52,history,1.07484,59.56517,198.25795,1498.49618,65.43807,405.78579
413,2026-07-01T15:06:53,history,1.04399,59.36682,183.18734,1431.04791,60.55186,423.65012
414,2026-07-01T15:06:54,history,1.63885,65.41119,199.16283,1459.65344,59.52392,395.77156
415,2026-07-01T15:06:55,history,1.46907,62.50433,195.67202,1435.08197,63.50966,405.55918
416,2026-07-01T15:06:56,history,1.18367,71.58168,197.47076,1471.66937,58.87899,407.34448
417,2026-07-01T15:06:57,history,1.57877,58.81196,190.79891,1474.88849,62.27577,413.99259
418,2026-07-01T15:06:58,history,0.91762,70.24187,186.56922,1441.91936,63.24914,414.86657
419,2026-07-01T15:06:59,history,0.93574,70.0602,198.95818,1491.03889,61.06608,397.61779
420,2026-07-01T15:07:00,history,1.49184,62.80892,195.08859,1443.52829,64.55371,403.27971
421,2026-07-01T15:07:01,history,1.59133,58.02237,192.02738,1468.1766,62.55698,420.12381
422,2026-07-01T15:07:02,history,1.59811,68.41156,192.93427,1436.95509,58.48695,403.92044
423,2026-07-01T15:07:03,history,1.53285,58.98935,190.95674,1476.50461,63.25796,419.71982
424,2026-07-01T15:07:04,history,1.59526,71.75071,186.31488,1424.86262,62.05213,425.60605
425,2026-07-01T15:07:05,history,1.24495,64.42228,203.86055,1476.34816,62.40412,395.45697
426,2026-07-01T15:07:06,history,1.69121,58.61607,188.63255,1469.3588,62.58698,417.05594
427,2026-07-01T15:07:07,history,0.98925,60.05307,186.68025,1424.34441,60.88521,415.87547
428,2026-07-01T15:07:08,history,1.61606,70.7153,188.94107,1431.55694,62.60064,421.62261
429,2026-07-01T15:07:09,history,1.40499,66.09178,198.80115,1462.17055,60.07318,394.51574
430,2026-07-01T15:07:10,history,1.04158,60.61293,200.65822,1496.58188,66.05753,409.64545
431,2026-07-01T15:07:11,history,1.03821,70.95699,188.75554,1433.54124,61.78451,412.75305
432,2026-07-01T15:07:12,history,1.17618,69.5359,192.87714,1423.73365,64.38543,423.14798
433,2026-07-01T15:07:13,history,1.43994,64.38363,200.94084,1474.03085,61.52595,397.0909
434,2026-07-01T15:07:14,history,1.41237,62.76232,193.54976,1455.42901,64.36657,405.68659
435,2026-07-01T15:07:15,history,1.30951,58.57405,182.89963,1450.49865,59.90415,423.6261
436,2026-07-01T15:07:16,history,1.00852,62.17824,189.54737,1430.3144,62.05512,417.86002
437,2026-07-01T15:07:17,history,0.94381,60.63474,187.83555,1417.33755,60.86101,416.1809
438,2026-07-01T15:07:18,history,1.05959,59.03573,186.89155,1421.99425,60.55314,419.5198
439,2026-07-01T15:07:19,history,0.98377,67.76152,191.73615,1440.20925,63.87487,423.82146
440,2026-07-01T15:07:20,history,1.42365,68.58467,187.57578,1424.11784,58.19764,406.78641
441,2026-07-01T15:07:21,history,1.54439,63.90149,198.97258,1448.01713,65.37622,402.87663
442,2026-07-01T15:07:22,history,1.19013,59.37924,196.05376,1483.90768,64.5506,404.84034
443,2026-07-01T15:07:23,history,1.52666,65.5781,199.98608,1460.69659,58.20198,393.97123
444,2026-07-01T15:07:24,history,1.63254,66.65863,196.5957,1444.09192,60.21941,396.61147
445,2026-07-01T15:07:25,history,0.95831,68.93205,190.86802,1433.71717,64.14238,417.19199
446,2026-07-01T15:07:26,history,1.65701,66.6016,193.0227,1440.63594,59.08164,402.10058
447,2026-07-01T15:07:27,history,1.02819,68.39082,189.57919,1438.33953,65.54092,423.03764
448,2026-07-01T15:07:28,history,1.05342,61.66345,198.42373,1496.36887,66.28724,402.80514
449,2026-07-01T15:07:29,history,1.00011,61.9201,187.87035,1435.06337,61.10911,418.36384
450,2026-07-01T15:07:30,history,1.49657,64.64431,197.2602,1451.49709,64.09369,405.70948
451,2026-07-01T15:07:31,history,0.95023,61.51542,201.38059,1499.42915,64.72058,397.77841
452,2026-07-01T15:07:32,history,1.09141,69.28258,201.41126,1512.40297,59.61508,398.28999
453,2026-07-01T15:07:33,history,1.18098,58.04623,182.8002,1427.82588,59.49268,426.26354
454,2026-07-01T15:07:34,history,1.0448,59.62387,187.24995,1428.46524,59.47648,421.29534
455,2026-07-01T15:07:35,history,1.44734,71.36234,188.62791,1460.00768,58.96895,411.08725
456,2026-07-01T15:07:36,history,1.60785,64.81624,200.35078,1462.02054,65.73024,402.47203
457,2026-07-01T15:07:37,history,1.40398,68.24241,203.03031,1490.09729,64.28458,396.04162
458,2026-07-01T15:07:38,history,1.03071,68.87721,200.6895,1506.47409,62.81694,397.44554
459,2026-07-01T15:07:39,history,1.5783,71.83613,186.14839,1439.70875,61.41194,421.57067
460,2026-07-01T15:07:40,history,1.64692,59.16968,189.20475,1477.35019,62.78347,415.06881
461,2026-07-01T15:07:41,history,1.03226,69.18967,190.69029,1427.27052,65.00483,420.59088
462,2026-07-01T15:07:42,history,1.24082,69.04104,199.97638,1496.11932,62.67502,397.0245
463,2026-07-01T15:07:43,history,1.70213,58.15283,190.02566,1459.61037,62.49329,420.05513
464,2026-07-01T15:07:44,history,1.68829,72.48258,186.93326,1457.78904,61.46353,420.48065
465,2026-07-01T15:07:45,history,1.7104,67.01273,194.19478,1446.34149,60.60778,399.09701
466,2026-07-01T15:07:46,history,1.42801,69.59099,197.87179,1492.32508,64.48599,393.28778
467,2026-07-01T15:07:47,history,0.85279,60.70255,188.0773,1434.08488,60.39739,416.92014
468,2026-07-01T15:07:48,history,1.41277,71.69678,188.64284,1470.59193,59.92322,407.06727
469,2026-07-01T15:07:49,history,1.40531,59.08254,185.43229,1433.33832,60.34291,425.36032
470,2026-07-01T15:07:50,history,0.93274,62.02902,202.31176,1495.52388,63.76791,397.70674
471,2026-07-01T15:07:51,history,0.92292,67.87671,197.12356,1444.64534,65.41934,414.33335
472,2026-07-01T15:07:52,history,0.95784,61.2474,185.15743,1426.00355,59.27137,417.91321
473,2026-07-01T15:07:53,history,1.6205,64.26354,198.1555,1463.68385,63.69549,403.46192
474,2026-07-01T15:07:54,history,1.21344,63.61834,203.20112,1475.21612,62.52929,395.59055
475,2026-07-01T15:07:55,history,1.39022,64.34403,198.7767,1445.16526,64.24357,409.95002
476,2026-07-01T15:07:56,history,1.26868,63.2536,202.96922,1467.86269,61.53952,396.02138
477,2026-07-01T15:07:57,history,1.12521,66.6539,196.2686,1456.3344,62.71173,411.7327
478,2026-07-01T15:07:58,history,1.1641,69.21057,202.6148,1491.55782,62.78245,393.23881
479,2026-07-01T15:07:59,history,1.34875,71.20384,186.98114,1417.58949,64.63831,423.46773
480,2026-07-01T15:08:00,history,1.07163,63.36216,200.09888,1483.30799,62.07259,398.33524
481,2026-07-01T15:08:01,history,1.3712,65.18994,200.26673,1466.91998,61.83688,411.35171
482,2026-07-01T15:08:02,history,1.12892,70.0427,202.39103,1497.54071,61.68925,395.8141
483,2026-07-01T15:08:03,history,1.50953,58.82773,184.94092,1446.48514,61.01861,421.07657
484,2026-07-01T15:08:04,history,0.91133,71.04478,199.77733,1494.54907,60.81404,396.53655
485,2026-07-01T15:08:05,history,1.23346,71.31492,196.39383,1478.55527,59.59297,405.29509
486,2026-07-01T15:08:06,history,1.09128,71.83862,189.89351,1484.95154,59.94768,406.39878
487,2026-07-01T15:08:07,history,1.48555,72.40002,186.34801,1467.67225,60.62311,416.18935
488,2026-07-01T15:08:08,history,1.06152,59.26177,182.84063,1434.65773,59.13725,423.70033
489,2026-07-01T15:08:09,history,1.57378,63.29936,202.8211,1475.38701,61.54577,405.17866
490,2026-07-01T15:08:10,history,1.67008,66.47869,198.00568,1467.24534,64.19365,405.16898
491,2026-07-01T15:08:11,history,1.12563,60.6418,199.23859,1497.32061,64.86832,406.99458
492,2026-07-01T15:08:12,history,0.98967,70.81256,201.77882,1494.1736,60.41093,396.54725
493,2026-07-01T15:08:13,history,1.59169,58.99185,188.22206,1470.71809,62.02471,418.40464
494,2026-07-01T15:08:14,history,1.42199,57.9591,187.73255,1443.86209,58.203,422.87074
495,2026-07-01T15:08:15,history,1.13775,63.9367,200.6036,1480.4687,62.35181,395.90599
496,2026-07-01T15:08:16,history,1.61097,65.86315,200.91339,1465.69505,66.83575,397.45851
497,2026-07-01T15:08:17,history,1.35559,63.96164,192.02006,1452.98697,65.1447,408.05672
498,2026-07-01T15:08:18,history,1.04474,59.41645,193.66685,1479.94401,61.04629,400.3157
499,2026-07-01T15:08:19,history,1.06191,70.27936,198.80971,1494.0446,61.49721,393.85366
500,2026-07-01T15:08:20,history,1.35518,59.76026,201.05194,1492.03004,60.15789,395.97072
501,2026-07-01T15:08:21,history,1.59706,72.41832,186.12045,1450.13133,60.52443,416.28849
502,2026-07-01T15:08:22,history,1.0281,62.22647,198.74719,1495.82371,66.23739,401.8597
503,2026-07-01T15:08:23,history,1.50594,57.49485,191.57547,1454.84485,60.38857,420.29803
504,2026-07-01T15:08:24,history,1.09962,60.812,201.38306,1491.89795,66.19712,404.82034
505,2026-07-01T15:08:25,history,1.03551,67.62605,197.61862,1450.47717,63.76068,412.20943
506,2026-07-01T15:08:26,history,1.17928,70.94416,197.45335,1473.46865,59.51065,412.46675
507,2026-07-01T15:08:27,history,0.97162,60.15787,185.24858,1429.16352,61.39159,421.21199
508,2026-07-01T15:08:28,history,0.9916,60.1278,192.46361,1475.64001,62.87442,398.2555
509,2026-07-01T15:08:29,history,1.42562,59.00407,196.12259,1486.0086,64.45124,412.22622
510,2026-07-01T15:08:30,history,1.06138,59.15266,185.87516,1425.9725,59.13076,422.68284
511,2026-07-01T15:08:31,history,1.49555,58.15676,189.17729,1443.2681,59.80135,420.14795
