step,timestamp,split,vibration_rms,temperature_c,current_a,speed_rpm,acoustic_db,pressure_kpa
291,2026-07-01T16:04:51,history,1.53899,75.62119,99.65171,1405.21524,61.34076,417.16002
292,2026-07-01T16:04:52,history,1.34529,67.82941,100.84011,1356.25801,62.57567,397.39091
293,2026-07-01T16:04:53,history,1.5797,74.81871,99.82917,1400.17801,62.77508,416.60919
294,2026-07-01T16:04:54,history,1.22526,73.07828,96.80924,1325.26224,58.44191,408.53903
295,2026-07-01T16:04:55,history,0.92768,65.67987,103.63403,1401.36297,64.85326,397.37723
296,2026-07-01T16:04:56,history,1.3357,76.43106,89.36978,1368.27052,65.11105,427.85008
297,2026-07-01T16:04:57,history,1.32593,67.23502,101.38415,1341.79813,63.21556,392.77482
298,2026-07-01T16:04:58,history,1.17932,66.41148,104.78298,1381.26295,61.54637,393.47498
299,2026-07-01T16:04:59,history,1.40677,73.36463,104.68628,1390.72189,59.68836,411.20332
300,2026-07-01T16:05:00,history,0.86559,64.6341,105.68619,1390.93657,65.3972,398.71498
301,2026-07-01T16:05:01,history,1.1559,72.82751,104.28049,1391.59887,58.48762,406.86088
302,2026-07-01T16:05:02,history,1.25879,67.6874,107.50655,1368.59925,62.03973,393.69818
303,2026-07-01T16:05:03,history,1.28519,74.3424,90.11225,1354.27076,65.58979,422.42423
304,2026-07-01T16:05:04,history,0.94726,74.40391,87.98832,1324.10627,63.34938,415.0707
305,2026-07-01T16:05:05,history,1.59413,70.61306,92.42033,1338.17198,58.50857,401.29949
306,2026-07-01T16:05:06,history,1.63439,74.62785,100.15913,1386.46727,63.96449,419.99755
307,2026-07-01T16:05:07,history,1.13317,68.88709,102.47962,1365.97593,59.69094,397.88429
308,2026-07-01T16:05:08,history,1.648,70.63651,95.49587,1336.60399,61.02603,401.91512
309,2026-07-01T16:05:09,history,1.60799,74.53031,94.92789,1387.88357,63.59707,425.20309
310,2026-07-01T16:05:10,history,1.59364,68.83165,100.73763,1363.13287,59.37508,394.13221
311,2026-07-01T16:05:11,history,1.15611,67.35954,102.91749,1355.55823,60.69624,394.7179
312,2026-07-01T16:05:12,history,1.68832,74.50511,96.22322,1390.01674,64.47574,421.50352
313,2026-07-01T16:05:13,history,1.61766,74.772,96.94713,1391.01917,62.83345,417.0499
314,2026-07-01T16:05:14,history,1.31464,66.41885,102.9285,1374.36696,61.63293,394.19577
315,2026-07-01T16:05:15,history,1.07723,65.95644,107.60345,1390.49418,63.37882,394.64509
316,2026-07-01T16:05:16,history,1.5802,74.25452,101.27624,1402.03893,61.95956,414.81905
317,2026-07-01T16:05:17,history,1.17464,73.06118,106.84912,1390.67879,60.57811,407.00611
318,2026-07-01T16:05:18,history,1.16503,75.05217,91.03335,1358.71462,64.01253,421.20133
319,2026-07-01T16:05:19,history,0.86195,71.2429,102.0442,1389.02492,59.68394,398.01844
320,2026-07-01T16:05:20,history,0.9965,69.58795,104.17457,1375.63472,61.05455,401.4638
321,2026-07-01T16:05:21,history,0.95047,69.56266,107.02595,1382.02925,59.45877,398.64538
322,2026-07-01T16:05:22,history,0.9954,62.48541,105.90437,1401.7498,65.39409,402.1437
323,2026-07-01T16:05:23,history,1.43808,74.28851,90.06951,1380.96151,65.08329,420.50753
324,2026-07-01T16:05:24,history,1.18302,62.34141,102.51079,1387.44446,63.94559,407.70746
325,2026-07-01T16:05:25,history,1.01179,66.90005,104.67781,1394.04997,63.67302,395.72451
326,2026-07-01T16:05:26,history,0.95849,64.51097,103.44857,1391.50848,64.55038,398.05194
327,2026-07-01T16:05:27,history,1.09267,74.73032,87.10225,1327.35632,60.65915,414.13955
328,2026-07-01T16:05:28,history,1.57489,75.91462,97.59035,1376.82127,63.5891,422.22018
329,2026-07-01T16:05:29,history,1.05168,75.43395,89.28416,1360.20035,63.64642,422.59713
330,2026-07-01T16:05:30,history,1.03993,63.41345,103.57886,1402.81111,64.79366,404.80271
331,2026-07-01T16:05:31,history,1.13441,73.04647,102.50732,1395.09658,59.8514,406.49187
332,2026-07-01T16:05:32,history,0.9336,65.17503,108.44851,1405.97291,65.11101,398.03331
333,2026-07-01T16:05:33,history,1.50628,70.957,96.7368,1344.54648,60.1481,399.25779
334,2026-07-01T16:05:34,history,1.09181,65.88436,102.79137,1385.96079,63.87424,398.69828
335,2026-07-01T16:05:35,history,1.10684,75.4524,91.88191,1350.20776,64.83728,426.63126
336,2026-07-01T16:05:36,history,0.96459,73.28188,90.55909,1345.80564,61.73051,418.19055
337,2026-07-01T16:05:37,history,1.3004,76.1801,92.7725,1369.9478,64.23859,425.71748
338,2026-07-01T16:05:38,history,1.11807,72.57721,108.41446,1398.8665,59.42756,410.3275
339,2026-07-01T16:05:39,history,1.10993,65.64584,104.52058,1382.44899,63.05741,396.21415
340,2026-07-01T16:05:40,history,1.20825,76.38979,90.47731,1362.22412,64.04932,420.46712
341,2026-07-01T16:05:41,history,1.57919,74.02711,100.85665,1388.49908,62.42327,419.44222
342,2026-07-01T16:05:42,history,1.39499,73.64986,106.85183,1397.67878,59.99678,415.99028
343,2026-07-01T16:05:43,history,1.22619,75.68463,91.89023,1370.84704,63.84782,423.68532
344,2026-07-01T16:05:44,history,1.06685,64.14409,105.58212,1400.57928,65.87294,401.92052
345,2026-07-01T16:05:45,history,1.07589,74.62576,89.37765,1327.9844,61.44006,415.18295
346,2026-07-01T16:05:46,history,0.91459,64.99701,105.37326,1396.2103,64.3032,396.76539
347,2026-07-01T16:05:47,history,1.53639,71.81111,97.79111,1335.76517,59.32251,404.32683
348,2026-07-01T16:05:48,history,0.92382,74.2199,91.18219,1330.91931,63.09548,420.89246
349,2026-07-01T16:05:49,history,1.65032,62.38782,95.33518,1374.16675,63.30012,419.64591
350,2026-07-01T16:05:50,history,1.29426,72.88669,95.15621,1324.06854,59.73925,408.89503
351,2026-07-01T16:05:51,history,1.57467,74.47067,101.04679,1382.81705,64.71213,418.4439
352,2026-07-01T16:05:52,history,1.53627,74.706,93.8193,1390.22543,64.696,419.52222
353,2026-07-01T16:05:53,history,0.9074,74.19586,88.8392,1335.09164,62.85334,418.71001
354,2026-07-01T16:05:54,history,1.17756,76.49004,92.16271,1359.9102,65.23598,422.51425
355,2026-07-01T16:05:55,history,0.94702,66.71193,104.3873,1382.32092,62.42975,398.87982
356,2026-07-01T16:05:56,history,1.70642,69.97649,99.04361,1340.45396,58.52054,403.91923
357,2026-07-01T16:05:57,history,1.56572,75.35135,97.32292,1384.95165,63.87914,416.74099
358,2026-07-01T16:05:58,history,1.47842,67.11477,98.78783,1342.47566,64.28869,407.90253
359,2026-07-01T16:05:59,history,1.62729,60.47325,93.3607,1367.49841,59.47348,425.68749
360,2026-07-01T16:06:00,history,0.82251,64.92124,101.28732,1398.012,65.5539,400.19414
361,2026-07-01T16:06:01,history,1.64943,75.67162,101.27531,1385.41211,63.40264,417.54572
362,2026-07-01T16:06:02,history,1.6208,75.0524,98.66412,1386.90168,64.49076,417.1739
363,2026-07-01T16:06:03,history,1.19722,65.51528,96.32565,1338.52603,64.11826,409.68855
364,2026-07-01T16:06:04,history,0.97013,64.56862,93.27108,1332.14148,62.504,412.47548
365,2026-07-01T16:06:05,history,1.49542,61.52245,92.94583,1387.09539,63.79376,413.10158
366,2026-07-01T16:06:06,history,0.88792,72.64721,86.0863,1333.89986,63.56397,417.44358
367,2026-07-01T16:06:07,history,1.64166,70.61679,99.42977,1353.04737,58.98349,396.89767
368,2026-07-01T16:06:08,history,1.26132,75.24686,89.70683,1363.45585,66.08964,421.4699
369,2026-07-01T16:06:09,history,0.99679,64.54328,105.20627,1394.28623,63.77302,398.49397
370,2026-07-01T16:06:10,history,0.96554,74.85999,87.20192,1342.90524,62.52616,417.51994
371,2026-07-01T16:06:11,history,0.97759,77.23929,88.26873,1339.34678,64.30709,418.82755
372,2026-07-01T16:06:12,history,0.99482,74.56178,91.28912,1333.92133,62.03703,416.35355
373,2026-07-01T16:06:13,history,1.07005,64.90009,106.08426,1410.36658,64.66027,402.64895
374,2026-07-01T16:06:14,history,1.5199,69.72772,94.68797,1342.16709,60.14416,399.65174
375,2026-07-01T16:06:15,history,0.98764,64.902,91.46116,1328.35844,60.66362,418.46297
376,2026-07-01T16:06:16,history,1.30587,76.3615,90.51005,1366.36359,64.82552,421.88592
377,2026-07-01T16:06:17,history,1.56717,69.26126,103.155,1353.12175,60.95213,396.63661
378,2026-07-01T16:06:18,history,0.9062,75.14291,88.38602,1335.75549,62.97347,421.33973
379,2026-07-01T16:06:19,history,1.09344,65.34964,93.02383,1332.25049,61.70717,414.87859
380,2026-07-01T16:06:20,history,1.07043,66.17775,101.53677,1389.30486,62.99521,395.9231
381,2026-07-01T16:06:21,history,1.04373,65.70168,104.03774,1383.85441,63.79083,394.99811
382,2026-07-01T16:06:22,history,1.47945,74.85708,89.15771,1370.68234,64.9514,422.95694
383,2026-07-01T16:06:23,history,1.27583,61.46804,103.56085,1392.7523,63.98232,406.60035
384,2026-07-01T16:06:24,history,1.65438,71.54196,102.85473,1381.44131,64.32067,398.34703
385,2026-07-01T16:06:25,history,1.39839,66.87206,96.37946,1345.47364,64.16888,407.95127
386,2026-07-01T16:06:26,history,1.24896,73.34399,93.89028,1330.19647,61.30153,409.44763
387,2026-07-01T16:06:27,history,1.09481,76.13736,87.74774,1355.68583,65.00472,422.75783
388,2026-07-01T16:06:28,history,1.40175,73.59879,89.69183,1334.39673,60.65084,404.24116
389,2026-07-01T16:06:29,history,1.14127,76.03265,94.19928,1347.9494,65.31066,425.47363
390,2026-07-01T16:06:30,history,1.00283,73.62009,89.60581,1331.6051,61.68536,413.09777
391,2026-07-01T16:06:31,history,1.10498,76.13498,88.83001,1338.57431,63.44526,421.3107
392,2026-07-01T16:06:32,history,1.58851,70.55456,101.42072,1370.10958,59.97796,399.55879
393,2026-07-01T16:06:33,history,1.12388,74.68135,93.35362,1327.17768,61.48844,412.93822
394,2026-07-01T16:06:34,history,1.12501,73.25119,103.58534,1408.70881,61.84938,397.62359
395,2026-07-01T16:06:35,history,1.24602,65.15058,97.18748,1336.5294,62.96857,407.1217
396,2026-07-01T16:06:36,history,0.83076,63.41289,91.3905,1330.04622,59.65099,422.27015
397,2026-07-01T16:06:37,history,1.12171,66.67606,107.66594,1390.59215,63.91298,398.84373
398,2026-07-01T16:06:38,history,1.41472,67.55771,102.85611,1354.67998,63.01063,404.50802
399,2026-07-01T16:06:39,history,1.30465,72.29053,92.67208,1336.22344,59.26377,411.40761
400,2026-07-01T16:06:40,history,1.04081,76.66847,90.74534,1341.32724,63.80354,417.27121
401,2026-07-01T16:06:41,history,1.40375,68.82448,99.83901,1342.53344,64.56512,411.28719
402,2026-07-01T16:06:42,history,0.81741,74.58451,99.53162,1399.00062,59.25452,397.67663
403,2026-07-01T16:06:43,history,1.4131,60.17841,88.37785,1349.75023,60.5264,421.91624
404,2026-07-01T16:06:44,history,1.61168,60.64619,95.61416,1389.80181,63.32398,419.73937
405,2026-07-01T16:06:45,history,1.28211,62.1963,90.84259,1348.6022,59.85996,425.47484
406,2026-07-01T16:06:46,history,0.92553,64.7458,107.24961,1398.00046,64.72299,401.284
407,2026-07-01T16:06:47,history,1.46285,75.54859,92.69544,1372.44189,59.59624,411.91002
408,2026-07-01T16:06:48,history,1.00413,74.87843,89.43833,1350.84852,65.61088,421.24212
409,2026-07-01T16:06:49,history,1.55028,71.22532,93.07555,1340.16958,58.61775,399.76634
410,2026-07-01T16:06:50,history,1.00578,63.36924,103.0408,1403.00014,64.50278,401.57252
411,2026-07-01T16:06:51,history,1.25296,66.19469,94.99733,1339.72585,62.57851,410.62787
412,2026-07-01T16:06:52,history,1.6031,71.72719,93.45337,1336.79736,59.12803,403.83523
413,2026-07-01T16:06:53,history,0.91939,75.46014,88.54353,1348.8842,64.11681,419.09569
414,2026-07-01T16:06:54,history,1.19373,62.10421,103.61193,1390.60197,65.834,400.25847
415,2026-07-01T16:06:55,history,1.02401,64.72932,104.723,1404.01959,64.33976,396.28176
416,2026-07-01T16:06:56,history,0.99027,63.72538,106.32399,1398.28003,63.88918,403.12597
417,2026-07-01T16:06:57,history,1.26873,71.87985,105.56834,1392.17401,63.59909,399.71901
418,2026-07-01T16:06:58,history,1.59856,69.5453,104.08275,1359.65743,59.84375,398.05327
419,2026-07-01T16:06:59,history,1.00676,67.16639,105.36494,1390.64302,63.58268,395.3136
420,2026-07-01T16:07:00,history,0.9647,64.63959,93.62726,1335.11007,59.39765,421.20018
421,2026-07-01T16:07:01,history,1.61845,69.62813,106.21562,1361.67662,58.67973,400.01583
422,2026-07-01T16:07:02,history,1.41272,70.50589,105.43754,1376.21693,63.8548,396.29327
423,2026-07-01T16:07:03,history,1.05149,66.33461,96.05656,1336.83142,62.87897,416.8782
424,2026-07-01T16:07:04,history,1.57732,61.93817,95.63047,1384.06422,63.83381,412.44893
425,2026-07-01T16:07:05,history,1.41437,66.52234,97.86799,1337.16685,63.4619,404.04243
426,2026-07-01T16:07:06,history,1.04909,74.2265,90.7676,1329.50216,60.66221,413.54867
427,2026-07-01T16:07:07,history,1.4924,69.16744,98.9647,1353.17816,60.73548,398.25439
428,2026-07-01T16:07:08,history,0.90663,63.37247,91.87482,1327.20202,60.05964,419.92732
429,2026-07-01T16:07:09,history,1.55306,61.35077,93.5073,1387.10374,63.03439,415.6459
430,2026-07-01T16:07:10,history,1.19692,73.33292,91.22261,1339.3806,64.70145,422.53446
431,2026-07-01T16:07:11,history,1.19755,74.26095,89.10331,1329.54722,61.16998,411.52037
432,2026-07-01T16:07:12,history,1.64665,70.8589,97.46424,1350.84662,58.16719,396.98171
433,2026-07-01T16:07:13,history,1.30241,68.14532,104.89087,1376.48083,61.81071,396.37941
434,2026-07-01T16:07:14,history,1.64509,61.56991,95.74513,1379.28784,63.39076,419.47421
435,2026-07-01T16:07:15,history,1.17083,64.18072,104.01486,1395.96223,63.79539,406.96974
436,2026-07-01T16:07:16,history,0.91239,65.5382,105.35781,1389.33865,63.56139,399.93592
437,2026-07-01T16:07:17,history,1.30339,65.68694,95.82701,1345.95825,63.2472,407.05372
438,2026-07-01T16:07:18,history,1.56761,69.25955,99.57989,1355.22981,61.30289,400.7677
439,2026-07-01T16:07:19,history,1.60044,69.0295,100.64575,1351.45688,60.14572,394.22941
440,2026-07-01T16:07:20,history,1.61423,70.97885,101.20813,1355.15017,58.81373,402.22244
441,2026-07-01T16:07:21,history,1.29651,72.71541,104.84262,1392.39516,64.67696,394.25721
442,2026-07-01T16:07:22,history,0.98301,72.6136,98.34588,1337.74619,64.49135,420.35841
443,2026-07-01T16:07:23,history,1.61224,71.16192,103.92468,1382.66313,64.67614,398.82084
444,2026-07-01T16:07:24,history,1.38823,71.76767,106.31132,1401.96204,65.11767,393.40959
445,2026-07-01T16:07:25,history,1.54556,61.97941,97.68124,1385.99919,63.73878,412.9511
446,2026-07-01T16:07:26,history,1.27455,72.3461,92.94054,1329.72415,63.48854,425.04896
447,2026-07-01T16:07:27,history,0.97257,66.21532,106.42084,1395.56513,65.3932,394.82899
448,2026-07-01T16:07:28,history,1.59372,70.74678,103.56109,1375.26752,65.19244,399.94922
449,2026-07-01T16:07:29,history,1.32633,68.43107,104.48361,1374.68191,62.07277,396.14804
450,2026-07-01T16:07:30,history,1.76004,69.81817,101.32024,1341.54154,58.90803,400.639
451,2026-07-01T16:07:31,history,1.58209,76.13319,90.24986,1360.83823,59.02466,414.60649
452,2026-07-01T16:07:32,history,1.04384,72.59272,95.56789,1328.37976,67.01637,418.97376
453,2026-07-01T16:07:33,history,1.05124,62.7066,90.12282,1334.32917,57.60408,422.08032
454,2026-07-01T16:07:34,history,1.02117,75.8976,96.94049,1383.80795,61.72276,399.46341
455,2026-07-01T16:07:35,history,1.6146,62.39149,91.75773,1357.49111,61.00248,419.37514
456,2026-07-01T16:07:36,history,1.63456,69.24354,100.78531,1364.15649,60.45685,400.57925
457,2026-07-01T16:07:37,history,1.52902,76.82343,92.2148,1363.32414,60.38606,413.24605
458,2026-07-01T16:07:38,history,0.98965,62.77918,91.49547,1317.57311,60.00604,420.21352
459,2026-07-01T16:07:39,history,1.56593,66.60741,105.66552,1378.33668,62.18956,403.71968
460,2026-07-01T16:07:40,history,1.09177,68.50633,103.16058,1388.68907,62.36859,396.19859
461,2026-07-01T16:07:41,history,1.31809,76.35142,95.98997,1374.80253,59.64571,407.31794
462,2026-07-01T16:07:42,history,1.24707,66.77603,98.45944,1344.75873,63.61425,412.96975
463,2026-07-01T16:07:43,history,1.63945,60.5814,95.98421,1372.86172,63.29629,415.4837
464,2026-07-01T16:07:44,history,1.46669,75.66258,92.98744,1352.68027,60.06239,411.18877
465,2026-07-01T16:07:45,history,1.1271,67.00327,104.53661,1377.43078,63.59049,400.18777
466,2026-07-01T16:07:46,history,1.6282,75.5218,89.76317,1335.14313,63.39816,422.10548
467,2026-07-01T16:07:47,history,0.92357,65.31012,106.3589,1384.7807,64.80108,398.61077
468,2026-07-01T16:07:48,history,1.50124,62.77107,95.04328,1377.96699,65.18656,414.40253
469,2026-07-01T16:07:49,history,1.60587,62.65682,95.15463,1382.56519,63.67678,415.11069
470,2026-07-01T16:07:50,history,1.20828,66.10012,91.90634,1348.57322,63.35843,415.43614
471,2026-07-01T16:07:51,history,1.2465,73.33353,90.3518,1336.00504,65.01002,424.6939
472,2026-07-01T16:07:52,history,1.56887,70.4146,100.93359,1361.4929,59.87379,398.1347
473,2026-07-01T16:07:53,history,1.00097,63.17537,106.37008,1398.55564,64.90548,403.68823
474,2026-07-01T16:07:54,history,1.07009,61.22761,87.89006,1338.95737,60.89585,421.7809
475,2026-07-01T16:07:55,history,1.39649,74.6852,89.44799,1340.73654,64.35131,424.68641
476,2026-07-01T16:07:56,history,1.27904,66.44339,98.39966,1348.08628,62.27089,409.62299
477,2026-07-01T16:07:57,history,1.66063,61.5389,92.47905,1368.63425,61.78255,417.6586
478,2026-07-01T16:07:58,history,1.55587,67.6966,103.23679,1356.72592,64.72139,405.54581
479,2026-07-01T16:07:59,history,1.53643,62.15827,92.44094,1350.63439,59.97464,418.85164
480,2026-07-01T16:08:00,history,1.54081,68.25915,97.95905,1356.06112,64.04704,404.93651
481,2026-07-01T16:08:01,history,1.11963,70.43326,97.34704,1350.07452,64.4858,417.14097
482,2026-07-01T16:08:02,history,1.0179,69.66532,98.49482,1341.77346,65.01876,416.0304
483,2026-07-01T16:08:03,history,0.96484,64.6753,89.19086,1339.32415,61.37467,415.8039
484,2026-07-01T16:08:04,history,1.46453,62.94435,95.62428,1357.17696,61.74685,423.0697
485,2026-07-01T16:08:05,history,1.65891,71.39447,106.12053,1380.48802,64.54525,394.53844
486,2026-07-01T16:08:06,history,1.37481,68.56965,104.71309,1374.9485,61.95311,395.62804
487,2026-07-01T16:08:07,history,1.39867,63.56968,104.97926,1383.25262,64.52946,409.02299
488,2026-07-01T16:08:08,history,1.47792,75.05925,90.69744,1381.06631,58.10066,412.20447
489,2026-07-01T16:08:09,history,0.91934,64.85145,104.63826,1401.11291,64.94213,399.13078
490,2026-07-01T16:08:10,history,1.60867,74.60639,90.65955,1342.27432,61.82296,420.59508
491,2026-07-01T16:08:11,history,1.03181,66.99562,105.64374,1389.94293,64.21773,396.61657
492,2026-07-01T16:08:12,history,1.6104,71.71085,103.43599,1384.87977,64.98048,392.41829
493,2026-07-01T16:08:13,history,0.97801,70.89874,95.31296,1351.0705,63.86482,412.88918
494,2026-07-01T16:08:14,history,1.63333,70.92598,101.91099,1372.17755,65.78338,399.31679
495,2026-07-01T16:08:15,history,0.953,65.7127,106.6621,1395.20193,64.04086,398.56831
496,2026-07-01T16:08:16,history,1.17376,74.41109,90.60667,1328.85935,64.48386,423.66745
497,2026-07-01T16:08:17,history,0.96914,62.34505,98.23151,1375.90465,64.98505,405.3318
498,2026-07-01T16:08:18,history,1.01451,65.06325,92.5013,1334.44237,62.12553,416.27948
499,2026-07-01T16:08:19,history,1.37505,67.30625,95.38272,1352.51918,63.21851,408.30497
500,2026-07-01T16:08:20,history,0.95191,72.34293,94.96533,1330.09448,66.69222,417.27835
501,2026-07-01T16:08:21,history,1.10171,66.71799,93.04399,1339.71064,62.27454,415.56374
502,2026-07-01T16:08:22,history,0.98111,74.59872,102.14069,1398.01681,61.96394,399.48674
503,2026-07-01T16:08:23,history,1.02447,66.53864,105.56362,1399.92745,65.33076,396.04862
504,2026-07-01T16:08:24,history,1.60637,76.88173,89.8978,1351.53504,61.18619,415.12405
505,2026-07-01T16:08:25,history,0.99011,64.46906,91.37172,1337.35866,59.62899,417.91037
506,2026-07-01T16:08:26,history,1.68016,76.6473,89.39831,1345.45839,64.06771,423.49339
507,2026-07-01T16:08:27,history,1.07063,65.85992,92.13519,1334.00764,62.03079,417.69495
508,2026-07-01T16:08:28,history,1.41854,74.19686,88.99213,1325.18945,64.52741,422.91517
509,2026-07-01T16:08:29,history,1.33032,63.06526,87.05677,1347.32811,59.13646,421.73271
510,2026-07-01T16:08:30,history,1.65313,70.11157,104.79451,1368.60948,65.90802,401.40987
511,2026-07-01T16:08:31,history,1.51538,68.31861,104.29884,1382.77593,61.8212,405.22497
