step,timestamp,split,vibration_rms,temperature_c,current_a,speed_rpm,acoustic_db,pressure_kpa
290,2026-07-01T12:04:50,history,1.41288,53.28317,139.23905,1305.6042,60.82248,411.20834
291,2026-07-01T12:04:51,history,1.19694,46.91437,136.51102,1292.67376,62.76649,393.02221
292,2026-07-01T12:04:52,history,1.5001,53.21053,128.29301,1251.09888,59.54819,406.79002
293,2026-07-01T12:04:53,history,1.41238,53.038,138.65311,1316.99247,60.78651,405.69681
294,2026-07-01T12:04:54,history,0.97927,52.67375,135.49573,1303.01291,60.29726,406.37217
295,2026-07-01T12:04:55,history,1.01091,50.01768,137.51382,1304.22052,59.76559,401.38569
296,2026-07-01T12:04:56,history,1.55806,50.48716,132.40275,1267.3977,58.96127,398.75551
297,2026-07-01T12:04:57,history,0.98719,50.08855,138.13322,1284.21073,59.74785,392.30061
298,2026-07-01T12:04:58,history,1.63588,53.85954,133.2547,1302.29068,64.00639,419.16777
299,2026-07-01T12:04:59,history,1.42207,45.86792,131.88717,1249.19394,62.95482,396.54876
300,2026-07-01T12:05:00,history,0.97729,52.0619,138.46848,1296.22908,58.69597,404.75761
301,2026-07-01T12:05:01,history,0.92423,54.48121,120.91102,1253.69182,65.40974,418.77617
302,2026-07-01T12:05:02,history,1.40123,53.28342,134.09864,1307.77351,61.45926,412.98223
303,2026-07-01T12:05:03,history,0.95194,54.93872,121.79962,1249.29522,63.98481,419.20435
304,2026-07-01T12:05:04,history,0.9927,48.45167,135.02936,1279.38084,60.22946,394.92783
305,2026-07-01T12:05:05,history,1.33659,55.7503,125.55339,1287.69851,64.94349,422.46978
306,2026-07-01T12:05:06,history,1.20066,53.04923,134.74786,1306.29678,59.56145,411.37496
307,2026-07-01T12:05:07,history,1.54828,51.24042,130.10151,1265.16605,60.36817,403.17464
308,2026-07-01T12:05:08,history,1.26863,53.49655,133.48141,1317.28914,60.54086,409.50252
309,2026-07-01T12:05:09,history,1.05012,42.78281,133.44708,1315.99278,64.11366,406.4542
310,2026-07-01T12:05:10,history,1.59042,54.6346,133.23971,1295.9534,65.01,417.30933
311,2026-07-01T12:05:11,history,1.18759,53.03816,137.5744,1313.05077,61.21607,405.97244
312,2026-07-01T12:05:12,history,1.60937,42.2077,122.12561,1292.9664,62.65774,417.93834
313,2026-07-01T12:05:13,history,0.97668,45.80276,137.9877,1301.6635,63.34004,399.28329
314,2026-07-01T12:05:14,history,1.60102,54.08792,130.65814,1313.00852,62.45348,420.96494
315,2026-07-01T12:05:15,history,1.57257,54.98225,128.99532,1290.56108,64.2058,421.80024
316,2026-07-01T12:05:16,history,1.54887,50.49383,127.82928,1266.18097,60.42779,394.361
317,2026-07-01T12:05:17,history,1.01797,54.57538,120.26717,1234.76554,62.6963,414.06855
318,2026-07-01T12:05:18,history,1.08335,51.4184,139.34162,1295.76555,59.3518,404.74826
319,2026-07-01T12:05:19,history,1.00359,55.08972,122.75984,1262.03064,63.65199,422.80327
320,2026-07-01T12:05:20,history,1.07615,55.18584,125.09566,1261.44083,64.47525,421.29619
321,2026-07-01T12:05:21,history,1.65326,41.25201,128.85863,1287.09221,62.54601,417.11205
322,2026-07-01T12:05:22,history,1.57301,55.87138,128.52828,1309.97071,63.17787,418.10243
323,2026-07-01T12:05:23,history,1.35494,52.3232,125.38072,1247.84964,60.58343,408.21834
324,2026-07-01T12:05:24,history,1.2939,42.78414,119.15351,1260.89496,59.64992,421.30552
325,2026-07-01T12:05:25,history,1.63308,51.26662,130.47142,1267.21317,59.50245,399.22803
326,2026-07-01T12:05:26,history,1.08199,42.45175,131.84486,1316.01912,64.97981,406.85501
327,2026-07-01T12:05:27,history,1.5778,53.41806,135.95518,1307.5218,62.78517,417.03015
328,2026-07-01T12:05:28,history,1.198,46.25793,136.46704,1299.19632,62.48258,393.44155
329,2026-07-01T12:05:29,history,0.99657,50.39511,134.3736,1296.53832,59.54812,399.71613
330,2026-07-01T12:05:30,history,1.15956,54.43541,119.51997,1244.78889,61.41874,413.27855
331,2026-07-01T12:05:31,history,1.47794,52.53852,135.17003,1309.41127,61.38773,412.19271
332,2026-07-01T12:05:32,history,1.55807,41.63301,121.65818,1264.445,61.18847,424.19019
333,2026-07-01T12:05:33,history,1.15521,46.63515,138.63807,1294.96383,63.75613,397.17546
334,2026-07-01T12:05:34,history,1.1569,56.01986,125.06552,1260.84694,64.41475,423.75312
335,2026-07-01T12:05:35,history,1.07122,55.06526,123.79323,1237.0281,61.72137,415.47329
336,2026-07-01T12:05:36,history,0.93059,51.02216,138.37979,1290.76867,59.31258,400.70377
337,2026-07-01T12:05:37,history,0.98343,52.941,136.85015,1295.99304,59.40816,400.24853
338,2026-07-01T12:05:38,history,1.54717,54.64256,132.31468,1301.68618,65.34824,419.24229
339,2026-07-01T12:05:39,history,1.60341,50.24022,133.14689,1271.01249,62.07123,398.98424
340,2026-07-01T12:05:40,history,0.93979,43.27968,124.67823,1234.71569,58.85946,419.01771
341,2026-07-01T12:05:41,history,0.91727,53.05504,122.37448,1245.48416,63.50484,418.90891
342,2026-07-01T12:05:42,history,1.49178,51.70877,128.31786,1240.93874,60.63756,403.90849
343,2026-07-01T12:05:43,history,1.3504,47.27279,136.48322,1275.12007,63.03991,394.68186
344,2026-07-01T12:05:44,history,0.98629,55.68695,119.85744,1249.83344,64.25718,419.54657
345,2026-07-01T12:05:45,history,1.48252,54.63962,136.11424,1311.05354,62.20267,412.93174
346,2026-07-01T12:05:46,history,1.00494,53.35249,120.50153,1250.93772,61.24006,417.86157
347,2026-07-01T12:05:47,history,0.88983,54.60325,122.20981,1261.19109,64.20915,420.27395
348,2026-07-01T12:05:48,history,1.25794,56.38566,122.12059,1272.56274,64.70573,425.53391
349,2026-07-01T12:05:49,history,1.5168,55.97933,127.37128,1295.81196,62.03159,423.54011
350,2026-07-01T12:05:50,history,0.87907,55.7152,124.26033,1241.09208,62.9188,417.58266
351,2026-07-01T12:05:51,history,1.64352,55.57303,134.82083,1299.70561,62.65431,417.99239
352,2026-07-01T12:05:52,history,1.06404,43.33577,136.22915,1309.20098,64.66565,401.22116
353,2026-07-01T12:05:53,history,0.96163,54.49834,121.30973,1254.20233,64.85753,421.33523
354,2026-07-01T12:05:54,history,1.19757,55.91449,122.96005,1268.40163,64.95208,423.03666
355,2026-07-01T12:05:55,history,1.333,53.09438,127.31901,1243.91071,59.02802,406.61907
356,2026-07-01T12:05:56,history,1.53965,53.85717,134.25413,1313.38169,61.38551,414.85655
357,2026-07-01T12:05:57,history,1.07341,53.40305,122.26465,1245.22948,62.45537,416.23172
358,2026-07-01T12:05:58,history,0.92736,46.57571,136.92395,1310.37019,64.04252,397.84709
359,2026-07-01T12:05:59,history,1.55601,54.48052,131.32283,1301.83723,62.31158,415.19073
360,2026-07-01T12:06:00,history,1.28381,47.26645,129.47698,1257.77642,64.76624,408.58032
361,2026-07-01T12:06:01,history,1.56428,55.09001,129.17954,1286.69035,64.88253,421.90141
362,2026-07-01T12:06:02,history,1.11781,54.23563,121.83899,1242.60691,61.67569,410.17748
363,2026-07-01T12:06:03,history,1.17274,46.69551,129.12657,1249.83933,62.31816,409.51141
364,2026-07-01T12:06:04,history,1.16439,52.38647,121.9812,1244.78045,60.58904,410.36539
365,2026-07-01T12:06:05,history,1.4179,54.74877,126.6659,1278.62946,64.67095,423.3373
366,2026-07-01T12:06:06,history,1.01265,44.57087,139.04336,1306.93487,63.70797,403.30826
367,2026-07-01T12:06:07,history,1.55477,48.45273,132.84167,1272.32346,59.76081,397.73831
368,2026-07-01T12:06:08,history,1.49011,49.31643,132.22479,1268.24493,60.65346,396.20083
369,2026-07-01T12:06:09,history,1.2383,57.13489,122.50167,1279.43157,64.13088,422.8958
370,2026-07-01T12:06:10,history,1.38352,42.81696,129.40434,1299.28902,65.7778,408.00203
371,2026-07-01T12:06:11,history,1.49636,51.02986,137.4777,1295.95398,66.77145,397.29078
372,2026-07-01T12:06:12,history,1.21219,42.19845,124.92362,1254.37148,58.19821,422.50806
373,2026-07-01T12:06:13,history,1.05199,45.1672,137.29807,1307.15275,63.84101,395.96629
374,2026-07-01T12:06:14,history,0.97689,55.28612,120.98906,1245.09979,62.4466,421.27404
375,2026-07-01T12:06:15,history,1.70381,53.84808,131.17059,1310.81905,63.80217,419.07921
376,2026-07-01T12:06:16,history,1.53707,49.46007,137.28247,1273.48526,66.06644,402.07111
377,2026-07-01T12:06:17,history,0.9699,44.78434,136.31559,1312.5984,64.92931,399.62707
378,2026-07-01T12:06:18,history,1.04948,44.40243,137.44149,1313.63244,65.52789,396.55623
379,2026-07-01T12:06:19,history,1.34026,42.15699,128.46042,1304.75548,64.96672,409.66424
380,2026-07-01T12:06:20,history,1.10581,57.32234,121.29294,1269.7284,65.38749,422.99181
381,2026-07-01T12:06:21,history,1.05814,54.17937,121.8718,1261.87394,66.13578,422.25999
382,2026-07-01T12:06:22,history,1.38813,40.82993,132.91713,1302.3074,64.94259,409.76719
383,2026-07-01T12:06:23,history,1.33593,43.42974,129.09446,1307.01968,64.923,411.25297
384,2026-07-01T12:06:24,history,1.54824,50.2377,129.69603,1251.30579,59.42893,402.2375
385,2026-07-01T12:06:25,history,0.99891,54.74175,123.11137,1235.87684,62.15464,416.19282
386,2026-07-01T12:06:26,history,1.05451,52.82876,124.85951,1236.29299,62.36081,419.82385
387,2026-07-01T12:06:27,history,1.55201,56.09264,126.61306,1299.68855,63.84997,423.10621
388,2026-07-01T12:06:28,history,1.14473,56.66748,123.14832,1267.41554,64.1295,422.28611
389,2026-07-01T12:06:29,history,1.54807,41.64776,123.69711,1273.84289,60.36226,422.92834
390,2026-07-01T12:06:30,history,1.15834,55.11105,123.4951,1270.18616,65.46237,425.19033
391,2026-07-01T12:06:31,history,1.13821,55.76222,122.52977,1261.46096,65.53562,422.00686
392,2026-07-01T12:06:32,history,1.03253,44.75077,126.31275,1245.09096,62.4273,414.9455
393,2026-07-01T12:06:33,history,1.16965,53.47653,123.55033,1246.91456,60.83382,411.3272
394,2026-07-01T12:06:34,history,1.44299,51.35352,127.93617,1255.17774,58.00724,407.47265
395,2026-07-01T12:06:35,history,1.30898,43.60581,121.98549,1243.96316,60.43477,420.32687
396,2026-07-01T12:06:36,history,1.24394,45.88427,125.36006,1242.88077,62.39135,411.07155
397,2026-07-01T12:06:37,history,0.96365,45.8906,136.40403,1306.51318,64.05689,393.57373
398,2026-07-01T12:06:38,history,0.98079,45.80031,139.51065,1306.88974,64.9295,396.02394
399,2026-07-01T12:06:39,history,0.96613,45.92863,135.2783,1304.35174,64.69743,393.71389
400,2026-07-01T12:06:40,history,1.56159,49.68927,135.30417,1268.80222,65.19876,403.76579
401,2026-07-01T12:06:41,history,1.06932,53.72288,136.53256,1307.44407,62.20976,398.18623
402,2026-07-01T12:06:42,history,1.11106,54.12349,125.46603,1245.67649,61.87535,416.77591
403,2026-07-01T12:06:43,history,1.1168,46.18705,128.30244,1241.45915,62.37463,414.80722
404,2026-07-01T12:06:44,history,0.98136,45.96872,133.68524,1295.35985,64.01825,395.8139
405,2026-07-01T12:06:45,history,1.03214,54.66341,134.68172,1302.74767,59.86347,404.93376
406,2026-07-01T12:06:46,history,1.40651,53.4069,123.82843,1241.28943,59.72813,406.14567
407,2026-07-01T12:06:47,history,1.68856,50.75609,128.53252,1249.7921,58.60734,398.45841
408,2026-07-01T12:06:48,history,1.40196,42.58482,120.3012,1272.73327,60.49194,423.6029
409,2026-07-01T12:06:49,history,1.2226,43.23104,134.01083,1300.29332,65.5407,408.63636
410,2026-07-01T12:06:50,history,1.46891,52.37103,127.93827,1251.34019,58.66803,404.52673
411,2026-07-01T12:06:51,history,0.94105,46.50828,134.46977,1310.17625,64.95394,400.83518
412,2026-07-01T12:06:52,history,1.18078,42.10753,122.39621,1242.08366,59.26934,425.06756
413,2026-07-01T12:06:53,history,1.16318,54.2324,129.67499,1296.67127,57.78272,407.80542
414,2026-07-01T12:06:54,history,0.94882,56.10626,121.38791,1244.07256,64.03467,417.69847
415,2026-07-01T12:06:55,history,1.6162,49.68792,136.90379,1271.18952,60.38988,397.0746
416,2026-07-01T12:06:56,history,1.45827,50.94064,126.4257,1240.74961,60.94233,408.62817
417,2026-07-01T12:06:57,history,1.23693,42.02873,123.27673,1253.85805,59.88665,421.55845
418,2026-07-01T12:06:58,history,1.4318,50.7656,137.51405,1305.79341,65.43233,394.47699
419,2026-07-01T12:06:59,history,1.1421,45.48407,134.76094,1292.5028,62.57991,395.88457
420,2026-07-01T12:07:00,history,1.46666,48.54359,135.56731,1277.755,60.28926,396.39434
421,2026-07-01T12:07:01,history,1.57741,42.2641,124.42007,1273.8526,60.16302,419.28917
422,2026-07-01T12:07:02,history,0.97934,41.8536,122.36206,1246.10185,58.64346,421.38654
423,2026-07-01T12:07:03,history,1.3279,52.76409,124.08443,1240.94983,60.34252,409.97567
424,2026-07-01T12:07:04,history,1.31324,42.55375,133.32662,1307.07342,64.77703,401.14444
425,2026-07-01T12:07:05,history,1.34014,42.23632,120.29508,1248.96621,58.44377,422.44654
426,2026-07-01T12:07:06,history,1.58243,49.22139,132.99117,1266.20135,59.84314,398.09236
427,2026-07-01T12:07:07,history,1.28577,52.93308,121.37833,1239.87255,64.80637,421.63376
428,2026-07-01T12:07:08,history,1.62994,50.67645,133.32942,1251.99399,59.65802,397.94679
429,2026-07-01T12:07:09,history,1.02305,44.02915,122.34131,1245.93168,60.3243,419.38513
430,2026-07-01T12:07:10,history,1.60219,50.653,132.26276,1260.07936,59.87925,397.61664
431,2026-07-01T12:07:11,history,1.20326,47.77208,140.18204,1293.38912,61.76568,394.92032
432,2026-07-01T12:07:12,history,1.49776,53.9595,129.16472,1243.62614,59.29976,401.41801
433,2026-07-01T12:07:13,history,1.5629,46.96773,134.83326,1263.92755,64.1161,401.61268
434,2026-07-01T12:07:14,history,1.67103,51.90125,130.25721,1241.97651,58.90978,402.75457
435,2026-07-01T12:07:15,history,1.42919,41.76218,123.55581,1253.92938,60.72597,423.24609
436,2026-07-01T12:07:16,history,1.61288,50.71601,132.39994,1274.90223,59.81044,399.4974
437,2026-07-01T12:07:17,history,1.69868,49.68507,136.06599,1284.80502,65.70346,404.89974
438,2026-07-01T12:07:18,history,0.9473,44.36741,133.5645,1315.99895,64.98264,403.03765
439,2026-07-01T12:07:19,history,1.02548,54.56093,137.53454,1320.60311,61.75031,398.33951
440,2026-07-01T12:07:20,history,1.68323,51.36712,131.714,1245.39046,59.13863,399.11763
441,2026-07-01T12:07:21,history,1.41575,55.24996,124.14496,1245.28051,63.83202,423.56885
442,2026-07-01T12:07:22,history,1.71901,41.09944,128.1257,1288.53071,61.13797,417.1709
443,2026-07-01T12:07:23,history,0.94153,42.18235,125.04702,1237.91809,59.58849,422.37486
444,2026-07-01T12:07:24,history,1.66308,50.31293,130.06606,1264.11617,59.37557,393.9019
445,2026-07-01T12:07:25,history,1.09739,53.06566,123.71445,1242.12985,64.3873,425.39062
446,2026-07-01T12:07:26,history,1.11438,52.69,128.62496,1232.86556,65.77049,422.26268
447,2026-07-01T12:07:27,history,1.68022,51.82921,130.95933,1256.8036,60.61881,402.85474
448,2026-07-01T12:07:28,history,1.09103,50.52991,133.94345,1267.07726,65.27372,415.21826
449,2026-07-01T12:07:29,history,1.00701,45.55949,133.96126,1302.58769,64.93948,394.79964
450,2026-07-01T12:07:30,history,1.27485,52.30115,136.73838,1309.45369,63.6125,394.09007
451,2026-07-01T12:07:31,history,1.65135,55.39113,122.87557,1246.67687,63.53845,427.13474
452,2026-07-01T12:07:32,history,1.69234,50.05214,129.55727,1262.90978,60.53841,400.09784
453,2026-07-01T12:07:33,history,1.01463,44.35074,135.93801,1307.00845,65.99856,405.91894
454,2026-07-01T12:07:34,history,1.40259,56.22357,126.31745,1292.17508,59.73954,413.83514
455,2026-07-01T12:07:35,history,0.90878,44.71894,134.84521,1313.11053,65.43959,401.27336
456,2026-07-01T12:07:36,history,1.57297,48.91579,133.82867,1273.28174,60.56284,395.05289
457,2026-07-01T12:07:37,history,1.71965,42.60551,126.58051,1281.15531,63.12537,415.60024
458,2026-07-01T12:07:38,history,0.92625,51.8311,124.55455,1242.34095,67.47202,419.59197
459,2026-07-01T12:07:39,history,1.56184,55.7844,123.04513,1250.71575,61.54684,419.99686
460,2026-07-01T12:07:40,history,1.35354,42.67569,131.10875,1303.0847,64.55309,411.41413
461,2026-07-01T12:07:41,history,1.57959,42.5308,133.70061,1300.44018,64.50416,416.8471
462,2026-07-01T12:07:42,history,1.19698,53.12579,137.46528,1305.28988,62.11997,397.17217
463,2026-07-01T12:07:43,history,0.98938,55.89258,132.66855,1314.9091,59.91803,401.08301
464,2026-07-01T12:07:44,history,1.41336,47.24977,139.56575,1283.42015,61.49338,395.78207
465,2026-07-01T12:07:45,history,1.47972,42.28277,129.84059,1307.26058,63.25896,412.15513
466,2026-07-01T12:07:46,history,1.12429,56.53237,132.52345,1292.96621,58.86867,404.67812
467,2026-07-01T12:07:47,history,1.54801,42.9342,129.28524,1298.71442,62.62424,414.26751
468,2026-07-01T12:07:48,history,0.98199,52.24755,125.24354,1243.63512,65.15176,424.00734
469,2026-07-01T12:07:49,history,1.24392,52.26147,139.50108,1308.58207,63.20645,394.44691
470,2026-07-01T12:07:50,history,1.18569,52.52511,121.20505,1244.49993,64.89481,424.81795
471,2026-07-01T12:07:51,history,1.57601,55.4464,122.75044,1259.4737,60.94495,419.19274
472,2026-07-01T12:07:52,history,1.12664,47.94916,137.0502,1290.50234,63.00511,396.34533
473,2026-07-01T12:07:53,history,1.16224,49.50511,135.35683,1270.50452,63.3351,413.41294
474,2026-07-01T12:07:54,history,0.96343,44.39251,136.98554,1307.86812,65.00707,394.45011
475,2026-07-01T12:07:55,history,0.95333,53.00481,126.31083,1242.80114,65.09442,420.26437
476,2026-07-01T12:07:56,history,1.46791,51.38476,136.50943,1305.03556,65.82916,397.0463
477,2026-07-01T12:07:57,history,1.06757,44.45792,137.31369,1310.84285,64.80064,395.28845
478,2026-07-01T12:07:58,history,1.6527,41.15697,129.19317,1282.36208,61.99583,420.37675
479,2026-07-01T12:07:59,history,0.97554,44.18909,138.84987,1307.43586,65.54502,402.30433
480,2026-07-01T12:08:00,history,1.53748,47.31367,134.35194,1285.15278,62.05574,405.48155
481,2026-07-01T12:08:01,history,0.96866,43.26099,127.6748,1241.29057,59.71848,421.25666
482,2026-07-01T12:08:02,history,1.51714,43.20732,130.24025,1297.61561,63.81306,413.0165
483,2026-07-01T12:08:03,history,1.65104,41.16453,119.95308,1275.28811,61.99796,418.15714
484,2026-07-01T12:08:04,history,0.97605,54.94001,133.55481,1307.14228,60.9152,396.12136
485,2026-07-01T12:08:05,history,1.18853,43.13497,135.9086,1298.77654,61.72029,396.96302
486,2026-07-01T12:08:06,history,1.44468,56.7242,128.10042,1284.63364,59.81761,409.41517
487,2026-07-01T12:08:07,history,1.44131,48.66362,135.92437,1279.93476,61.26639,405.19215
488,2026-07-01T12:08:08,history,1.28792,54.05876,124.84452,1244.89016,65.50464,424.03228
489,2026-07-01T12:08:09,history,1.47314,43.35784,129.18978,1314.06571,64.18126,411.70257
490,2026-07-01T12:08:10,history,0.93909,42.54355,128.67715,1304.09049,62.58289,397.00676
491,2026-07-01T12:08:11,history,1.38747,43.13837,132.06711,1301.27099,64.36765,411.99551
492,2026-07-01T12:08:12,history,1.56902,48.00644,129.61982,1263.6442,64.17127,401.38476
493,2026-07-01T12:08:13,history,1.52334,52.4661,136.02524,1301.06659,64.01564,390.69309
494,2026-07-01T12:08:14,history,0.96417,42.36201,129.11328,1300.90368,61.96931,397.60402
495,2026-07-01T12:08:15,history,1.4062,52.03261,134.93222,1298.9454,64.33292,397.99401
496,2026-07-01T12:08:16,history,1.42224,53.67062,124.3356,1243.10978,63.65756,422.12115
497,2026-07-01T12:08:17,history,1.18801,42.13877,122.89469,1282.16576,64.95381,405.62092
498,2026-07-01T12:08:18,history,1.23966,43.18926,133.9753,1307.34154,58.88006,395.02778
499,2026-07-01T12:08:19,history,1.60454,42.16809,126.57558,1282.78981,61.512,418.52904
500,2026-07-01T12:08:20,history,1.20547,43.02306,133.78201,1314.61323,64.70429,406.05107
501,2026-07-01T12:08:21,history,1.00644,44.57875,139.01301,1308.58842,66.87319,401.5797
502,2026-07-01T12:08:22,history,1.54334,46.37178,136.65122,1289.90942,59.70663,408.15673
503,2026-07-01T12:08:23,history,1.14592,42.20643,123.77681,1244.21579,60.61351,420.60543
504,2026-07-01T12:08:24,history,1.01281,43.56583,127.78992,1234.54035,61.31995,419.4651
505,2026-07-01T12:08:25,history,0.96274,45.30871,123.40245,1244.19811,60.58068,420.82913
506,2026-07-01T12:08:26,history,1.5212,41.58593,121.14648,1264.83794,60.89334,423.71559
507,2026-07-01T12:08:27,history,1.68798,42.9536,124.28861,1276.85223,62.97438,420.05576
508,2026-07-01T12:08:28,history,1.70787,43.16107,122.58947,1272.95532,61.12246,420.27325
509,2026-07-01T12:08:29,history,1.53166,42.07276,126.95926,1284.14613,62.5927,413.77826
510,2026-07-01T12:08:30,history,1.64488,49.82367,132.78717,1279.05773,64.52212,396.85685
511,2026-07-01T12:08:31,history,0.87031,44.57015,121.3647,1234.33901,60.25119,419.14014
